season_end_year,game_id,game_date,team_abbrev,opp_abbrev,is_home,team_pts,team_reb,team_ast,team_tpm,ingested_at
2026,401810002,2025-11-02,DAL,DET,0,110,43,23,16,2026-01-02T08:42:26Z
2026,401810002,2025-11-02,DET,DAL,1,122,47,29,9,2026-01-02T08:42:26Z
2026,401810003,2025-11-02,NO,OKC,0,106,38,26,16,2026-01-02T08:42:27Z
2026,401810003,2025-11-02,OKC,NO,1,137,42,33,20,2026-01-02T08:42:27Z
2026,401810004,2025-11-02,PHI,BKN,0,129,44,34,15,2026-01-02T08:42:27Z
2026,401810004,2025-11-02,BKN,PHI,1,105,44,21,7,2026-01-02T08:42:27Z
2026,401810005,2025-11-02,UTAH,CHA,0,103,38,27,7,2026-01-02T08:42:28Z
2026,401810005,2025-11-02,CHA,UTAH,1,126,46,31,18,2026-01-02T08:42:28Z
2026,401810006,2025-11-02,ATL,CLE,0,109,46,28,6,2026-01-02T08:42:28Z
2026,401810006,2025-11-02,CLE,ATL,1,117,44,30,20,2026-01-02T08:42:28Z
2026,401810008,2025-11-03,CHI,NY,0,116,46,28,17,2026-01-02T08:42:29Z
2026,401810008,2025-11-03,NY,CHI,1,128,47,31,20,2026-01-02T08:42:29Z
2026,401810007,2025-11-02,MEM,TOR,0,104,41,24,11,2026-01-02T08:42:29Z
2026,401810007,2025-11-02,TOR,MEM,1,117,49,32,11,2026-01-02T08:42:29Z
2026,401810009,2025-11-03,SA,PHX,0,118,41,21,10,2026-01-02T08:42:30Z
2026,401810009,2025-11-03,PHX,SA,1,130,39,34,19,2026-01-02T08:42:30Z
2026,401810010,2025-11-03,MIA,LAL,0,120,42,29,9,2026-01-02T08:42:30Z
2026,401810010,2025-11-03,LAL,MIA,1,130,41,33,15,2026-01-02T08:42:30Z
2026,401810011,2025-11-04,MIN,BKN,0,125,53,33,14,2026-01-02T08:42:31Z
2026,401810011,2025-11-04,BKN,MIN,1,109,40,25,12,2026-01-02T08:42:31Z
2026,401810012,2025-11-04,MIL,IND,0,117,43,24,20,2026-01-02T08:42:31Z
2026,401810012,2025-11-04,IND,MIL,1,115,45,24,8,2026-01-02T08:42:31Z
2026,401810013,2025-11-04,UTAH,BOS,0,105,55,23,9,2026-01-02T08:42:32Z
2026,401810013,2025-11-04,BOS,UTAH,1,103,36,21,11,2026-01-02T08:42:32Z
2026,401810014,2025-11-04,WSH,NY,0,102,44,30,13,2026-01-02T08:42:32Z
2026,401810014,2025-11-04,NY,WSH,1,119,49,32,15,2026-01-02T08:42:32Z
2026,401810016,2025-11-04,MEM,DET,1,106,49,25,14,2026-01-02T08:42:33Z
2026,401810016,2025-11-04,DET,MEM,0,114,43,23,10,2026-01-02T08:42:33Z
2026,401810015,2025-11-04,HOU,DAL,1,110,54,23,8,2026-01-02T08:42:33Z
2026,401810015,2025-11-04,DAL,HOU,0,102,40,30,9,2026-01-02T08:42:33Z
2026,401810018,2025-11-04,POR,LAL,1,115,38,23,9,2026-01-02T08:42:34Z
2026,401810018,2025-11-04,LAL,POR,0,123,34,29,9,2026-01-02T08:42:34Z
2026,401810017,2025-11-04,SAC,DEN,0,124,47,27,9,2026-01-02T08:42:34Z
2026,401810017,2025-11-04,DEN,SAC,1,130,40,33,12,2026-01-02T08:42:34Z
2026,401810019,2025-11-04,MIA,LAC,0,120,37,33,12,2026-01-02T08:42:35Z
2026,401810019,2025-11-04,LAC,MIA,1,119,44,25,17,2026-01-02T08:42:35Z
2026,401810020,2025-11-05,MIL,TOR,0,100,41,26,11,2026-01-02T08:42:35Z
2026,401810020,2025-11-05,TOR,MIL,1,128,50,33,17,2026-01-02T08:42:35Z
2026,401810021,2025-11-05,ORL,ATL,0,112,41,26,11,2026-01-02T08:42:36Z
2026,401810021,2025-11-05,ATL,ORL,1,127,34,23,13,2026-01-02T08:42:36Z
2026,401810022,2025-11-05,PHI,CHI,0,111,40,22,11,2026-01-02T08:42:36Z
2026,401810022,2025-11-05,CHI,PHI,1,113,48,26,13,2026-01-02T08:42:36Z
2026,401810023,2025-11-05,CHA,NO,0,112,49,20,13,2026-01-02T08:42:36Z
2026,401810023,2025-11-05,NO,CHA,1,116,39,27,17,2026-01-02T08:42:36Z
2026,401810024,2025-11-05,PHX,GS,0,107,46,25,12,2026-01-02T08:42:37Z
2026,401810024,2025-11-05,GS,PHX,1,118,39,33,19,2026-01-02T08:42:37Z
2026,401810026,2025-11-06,CLE,PHI,1,132,34,33,18,2026-01-02T08:42:38Z
2026,401810026,2025-11-06,PHI,CLE,0,121,43,26,12,2026-01-02T08:42:38Z
2026,401810025,2025-11-05,OKC,LAC,0,126,40,28,18,2026-01-02T08:42:38Z
2026,401810025,2025-11-05,LAC,OKC,1,107,42,26,18,2026-01-02T08:42:38Z
2026,401810027,2025-11-06,UTAH,DET,0,103,44,24,12,2026-01-02T08:42:39Z
2026,401810027,2025-11-06,DET,UTAH,1,114,52,24,11,2026-01-02T08:42:39Z
2026,401810028,2025-11-06,BKN,IND,0,112,45,26,14,2026-01-02T08:42:39Z
2026,401810028,2025-11-06,IND,BKN,1,103,56,29,13,2026-01-02T08:42:39Z
2026,401810029,2025-11-06,WSH,BOS,0,107,40,25,9,2026-01-02T08:42:40Z
2026,401810029,2025-11-06,BOS,WSH,1,136,40,31,16,2026-01-02T08:42:40Z
2026,401810030,2025-11-06,MIN,NY,0,114,31,30,19,2026-01-02T08:42:40Z
2026,401810030,2025-11-06,NY,MIN,1,137,50,32,19,2026-01-02T08:42:40Z
2026,401810032,2025-11-06,DAL,NO,1,99,44,18,10,2026-01-02T08:42:41Z
2026,401810032,2025-11-06,NO,DAL,0,101,56,18,10,2026-01-02T08:42:41Z
2026,401810031,2025-11-06,MEM,HOU,1,109,47,25,13,2026-01-02T08:42:41Z
2026,401810031,2025-11-06,HOU,MEM,0,124,54,29,13,2026-01-02T08:42:41Z
2026,401810033,2025-11-06,MIA,DEN,0,112,38,26,14,2026-01-02T08:42:42Z
2026,401810033,2025-11-06,DEN,MIA,1,122,61,33,11,2026-01-02T08:42:42Z
2026,401810034,2025-11-06,SA,LAL,0,116,37,22,13,2026-01-02T08:42:42Z
2026,401810034,2025-11-06,LAL,SA,1,118,38,23,10,2026-01-02T08:42:42Z
2026,401810035,2025-11-06,OKC,POR,0,119,50,24,15,2026-01-02T08:42:43Z
2026,401810035,2025-11-06,POR,OKC,1,121,49,24,19,2026-01-02T08:42:43Z
2026,401810036,2025-11-06,GS,SAC,0,116,44,28,17,2026-01-02T08:42:43Z
2026,401810036,2025-11-06,SAC,GS,1,121,47,27,11,2026-01-02T08:42:43Z
2026,401810037,2025-11-07,LAC,PHX,0,102,41,24,10,2026-01-02T08:42:43Z
2026,401810037,2025-11-07,PHX,LAC,1,115,44,27,19,2026-01-02T08:42:43Z
2026,401810039,2025-11-09,PHI,TOR,1,130,54,31,10,2026-01-02T08:42:44Z
2026,401810039,2025-11-09,TOR,PHI,0,120,38,29,16,2026-01-02T08:42:44Z
2026,401810038,2025-11-09,WSH,DAL,1,105,44,17,11,2026-01-02T08:42:44Z
2026,401810038,2025-11-09,DAL,WSH,0,111,51,26,6,2026-01-02T08:42:44Z
2026,401810040,2025-11-09,LAL,ATL,0,102,47,23,12,2026-01-02T08:42:45Z
2026,401810040,2025-11-09,ATL,LAL,1,122,37,37,16,2026-01-02T08:42:45Z
2026,401810041,2025-11-09,CHI,CLE,0,122,49,27,13,2026-01-02T08:42:45Z
2026,401810041,2025-11-09,CLE,CHI,1,128,39,32,17,2026-01-02T08:42:45Z
2026,401810042,2025-11-09,MIA,POR,1,136,47,37,10,2026-01-02T08:42:46Z
2026,401810043,2025-11-09,NO,SA,0,119,40,27,15,2026-01-02T08:42:46Z
2026,401810043,2025-11-09,SA,NO,1,126,43,31,14,2026-01-02T08:42:46Z
2026,401810044,2025-11-09,IND,DEN,0,100,43,20,8,2026-01-02T08:42:46Z
2026,401810042,2025-11-09,POR,MIA,0,131,57,29,14,2026-01-02T08:42:46Z
2026,401810044,2025-11-09,DEN,IND,1,117,55,32,8,2026-01-02T08:42:46Z
2026,401810047,2025-11-09,BKN,NY,0,98,38,21,14,2026-01-02T08:42:47Z
2026,401810046,2025-11-09,MIL,HOU,1,115,27,25,13,2026-01-02T08:42:47Z
2026,401810047,2025-11-09,NY,BKN,1,134,46,31,17,2026-01-02T08:42:47Z
2026,401810046,2025-11-09,HOU,MIL,0,122,50,24,10,2026-01-02T08:42:47Z
2026,401810045,2025-11-09,LAC,PHX,1,103,27,26,10,2026-01-02T08:42:47Z
2026,401810045,2025-11-09,PHX,LAC,0,114,42,30,16,2026-01-02T08:42:47Z
2026,401810049,2025-11-09,MEM,OKC,1,100,50,30,17,2026-01-02T08:42:48Z
2026,401810049,2025-11-09,OKC,MEM,0,114,51,19,10,2026-01-02T08:42:48Z
2026,401810048,2025-11-09,BOS,ORL,0,111,41,22,13,2026-01-02T08:42:48Z
2026,401810048,2025-11-09,ORL,BOS,1,107,42,21,7,2026-01-02T08:42:48Z
2026,401810050,2025-11-10,DET,PHI,0,111,37,23,13,2026-01-02T08:42:49Z
2026,401810050,2025-11-10,PHI,DET,1,108,44,22,12,2026-01-02T08:42:49Z
2026,401810051,2025-11-10,IND,GS,0,83,53,21,11,2026-01-02T08:42:49Z
2026,401810051,2025-11-10,GS,IND,1,114,50,22,12,2026-01-02T08:42:49Z
2026,401810052,2025-11-10,MIN,SAC,0,144,44,28,18,2026-01-02T08:42:50Z
2026,401810052,2025-11-10,SAC,MIN,1,117,43,25,13,2026-01-02T08:42:50Z
2026,401810053,2025-11-11,LAL,CHA,0,121,36,25,14,2026-01-02T08:42:50Z
2026,401810053,2025-11-11,CHA,LAL,1,111,37,28,17,2026-01-02T08:42:50Z
2026,401810054,2025-11-11,WSH,DET,0,135,46,26,15,2026-01-02T08:42:50Z
2026,401810054,2025-11-11,DET,WSH,1,137,63,27,13,2026-01-02T08:42:50Z
2026,401810056,2025-11-11,CLE,MIA,0,138,60,26,21,2026-01-02T08:42:51Z
2026,401810056,2025-11-11,MIA,CLE,1,140,56,32,12,2026-01-02T08:42:51Z
2026,401810055,2025-11-11,POR,ORL,0,112,38,22,13,2026-01-02T08:42:51Z
2026,401810055,2025-11-11,ORL,POR,1,115,50,26,8,2026-01-02T08:42:51Z
2026,401810057,2025-11-11,SA,CHI,0,121,47,30,10,2026-01-02T08:42:52Z
2026,401810057,2025-11-11,CHI,SA,1,117,45,29,16,2026-01-02T08:42:52Z
2026,401810058,2025-11-11,MIL,DAL,0,116,44,24,14,2026-01-02T08:42:52Z
2026,401810058,2025-11-11,DAL,MIL,1,114,52,25,9,2026-01-02T08:42:52Z
2026,401810060,2025-11-11,UTAH,MIN,1,113,50,30,17,2026-01-02T08:42:53Z
2026,401810060,2025-11-11,MIN,UTAH,0,120,42,25,10,2026-01-02T08:42:53Z
2026,401810059,2025-11-11,NO,PHX,0,98,40,18,10,2026-01-02T08:42:53Z
2026,401810059,2025-11-11,PHX,NO,1,121,43,29,19,2026-01-02T08:42:53Z
2026,401810061,2025-11-11,LAC,ATL,1,102,42,19,12,2026-01-02T08:42:53Z
2026,401810061,2025-11-11,ATL,LAC,0,105,41,30,13,2026-01-02T08:42:53Z
2026,401810062,2025-11-12,TOR,BKN,0,119,50,31,9,2026-01-02T08:42:54Z
2026,401810062,2025-11-12,BKN,TOR,1,109,36,24,14,2026-01-02T08:42:54Z
2026,401810063,2025-11-12,MEM,NY,0,120,44,36,14,2026-01-02T08:42:54Z
2026,401810063,2025-11-12,NY,MEM,1,133,44,35,22,2026-01-02T08:42:54Z
2026,401810065,2025-11-12,OKC,GS,1,126,40,29,16,2026-01-02T08:42:55Z
2026,401810065,2025-11-12,GS,OKC,0,102,32,23,13,2026-01-02T08:42:55Z
2026,401810064,2025-11-12,BOS,PHI,0,100,53,23,13,2026-01-02T08:42:55Z
2026,401810064,2025-11-12,PHI,BOS,1,102,44,24,14,2026-01-02T08:42:55Z
2026,401810066,2025-11-12,IND,UTAH,0,128,35,29,10,2026-01-02T08:42:56Z
2026,401810066,2025-11-12,UTAH,IND,1,152,45,38,19,2026-01-02T08:42:56Z
2026,401810067,2025-11-12,DEN,SAC,0,122,48,24,13,2026-01-02T08:42:56Z
2026,401810067,2025-11-12,SAC,DEN,1,108,35,31,10,2026-01-02T08:42:56Z
2026,401810068,2025-11-13,MIL,CHA,0,100,34,29,12,2026-01-02T08:42:57Z
2026,401810068,2025-11-13,CHA,MIL,1,111,50,27,12,2026-01-02T08:42:57Z
2026,401810069,2025-11-13,CHI,DET,0,113,44,21,12,2026-01-02T08:42:57Z
2026,401810069,2025-11-13,DET,CHI,1,124,44,30,13,2026-01-02T08:42:57Z
2026,401810070,2025-11-13,ORL,NY,0,124,49,29,12,2026-01-02T08:42:57Z
2026,401810070,2025-11-13,NY,ORL,1,107,37,20,11,2026-01-02T08:42:57Z
2026,401810072,2025-11-13,MIA,CLE,1,116,44,29,15,2026-01-02T08:42:58Z
2026,401810072,2025-11-13,CLE,MIA,0,130,49,32,14,2026-01-02T08:42:58Z
2026,401810071,2025-11-13,BOS,MEM,1,131,58,34,21,2026-01-02T08:42:58Z
2026,401810071,2025-11-13,MEM,BOS,0,95,41,25,10,2026-01-02T08:42:58Z
2026,401810073,2025-11-13,WSH,HOU,0,112,37,25,15,2026-01-02T08:42:59Z
2026,401810073,2025-11-13,HOU,WSH,1,135,53,32,17,2026-01-02T08:42:59Z
2026,401810074,2025-11-13,POR,NO,0,125,39,26,13,2026-01-02T08:42:59Z
2026,401810074,2025-11-13,NO,POR,1,117,35,28,13,2026-01-02T08:42:59Z
2026,401810077,2025-11-13,OKC,LAL,1,121,42,28,12,2026-01-02T08:43:00Z
2026,401810075,2025-11-13,GS,SA,0,125,40,30,21,2026-01-02T08:43:00Z
2026,401810075,2025-11-13,SA,GS,1,120,49,30,14,2026-01-02T08:43:00Z
2026,401810076,2025-11-13,PHX,DAL,0,123,46,31,14,2026-01-02T08:43:00Z
2026,401810076,2025-11-13,DAL,PHX,1,114,45,32,17,2026-01-02T08:43:00Z
2026,401810077,2025-11-13,LAL,OKC,0,92,42,19,11,2026-01-02T08:43:00Z
2026,401810079,2025-11-13,DEN,LAC,0,130,42,22,13,2026-01-02T08:43:01Z
2026,401810079,2025-11-13,LAC,DEN,1,116,36,28,16,2026-01-02T08:43:01Z
2026,401810078,2025-11-13,ATL,SAC,0,133,45,42,17,2026-01-02T08:43:01Z
2026,401810078,2025-11-13,SAC,ATL,1,100,35,22,14,2026-01-02T08:43:01Z
2026,401810082,2025-11-14,UTAH,ATL,1,122,49,39,19,2026-01-02T08:43:02Z
2026,401810082,2025-11-14,ATL,UTAH,0,132,43,36,24,2026-01-02T08:43:02Z
2026,401810081,2025-11-14,PHX,IND,1,133,43,19,13,2026-01-02T08:43:02Z
2026,401810080,2025-11-14,TOR,CLE,0,126,43,37,12,2026-01-02T08:43:02Z
2026,401810080,2025-11-14,CLE,TOR,1,113,37,26,10,2026-01-02T08:43:02Z
2026,401810081,2025-11-14,IND,PHX,0,98,41,20,7,2026-01-02T08:43:02Z
2026,401810083,2025-11-15,MEM,CLE,0,100,46,21,9,2026-01-02T08:43:03Z
2026,401810083,2025-11-15,CLE,MEM,1,108,49,24,13,2026-01-02T08:43:03Z
2026,401810084,2025-11-16,OKC,CHA,0,109,50,26,11,2026-01-02T08:43:04Z
2026,401810084,2025-11-16,CHA,OKC,1,96,42,23,16,2026-01-02T08:43:04Z
2026,401810085,2025-11-16,TOR,IND,0,129,46,29,7,2026-01-02T08:43:04Z
2026,401810085,2025-11-16,IND,TOR,1,111,40,22,15,2026-01-02T08:43:04Z
2026,401810088,2025-11-16,LAC,BOS,0,118,44,23,14,2026-01-02T08:43:05Z
2026,401810087,2025-11-16,MIN,DEN,1,112,40,23,10,2026-01-02T08:43:05Z
2026,401810088,2025-11-16,BOS,LAC,1,121,49,26,16,2026-01-02T08:43:05Z
2026,401810087,2025-11-16,DEN,MIN,0,123,47,29,14,2026-01-02T08:43:05Z
2026,401810086,2025-11-16,MIL,LAL,1,95,39,20,15,2026-01-02T08:43:05Z
2026,401810086,2025-11-16,LAL,MIL,0,119,47,23,13,2026-01-02T08:43:05Z
2026,401810089,2025-11-16,SAC,SA,0,110,37,25,12,2026-01-02T08:43:06Z
2026,401810089,2025-11-16,SA,SAC,1,123,46,38,14,2026-01-02T08:43:06Z
2026,401810090,2025-11-16,BKN,WSH,0,129,44,32,17,2026-01-02T08:43:06Z
2026,401810090,2025-11-16,WSH,BKN,1,106,33,21,12,2026-01-02T08:43:06Z
2026,401810091,2025-11-17,ORL,HOU,0,113,38,21,12,2026-01-02T08:43:07Z
2026,401810091,2025-11-17,HOU,ORL,1,117,60,19,8,2026-01-02T08:43:07Z
2026,401810092,2025-11-17,GS,NO,0,124,47,34,24,2026-01-02T08:43:07Z
2026,401810092,2025-11-17,NO,GS,1,106,45,22,8,2026-01-02T08:43:07Z
2026,401810095,2025-11-17,CHI,UTAH,0,147,60,38,19,2026-01-02T08:43:08Z
2026,401810094,2025-11-17,PHX,ATL,1,122,47,23,10,2026-01-02T08:43:08Z
2026,401810095,2025-11-17,UTAH,CHI,1,150,53,29,18,2026-01-02T08:43:08Z
2026,401810093,2025-11-17,DAL,POR,1,138,47,33,15,2026-01-02T08:43:08Z
2026,401810093,2025-11-17,POR,DAL,0,133,53,26,14,2026-01-02T08:43:08Z
2026,401810094,2025-11-17,ATL,PHX,0,124,34,35,14,2026-01-02T08:43:08Z
2026,401810096,2025-11-18,MIL,CLE,0,106,34,26,17,2026-01-02T08:43:09Z
2026,401810096,2025-11-18,CLE,MIL,1,118,45,25,15,2026-01-02T08:43:09Z
2026,401810097,2025-11-18,IND,DET,0,112,43,19,9,2026-01-02T08:43:09Z
2026,401810097,2025-11-18,DET,IND,1,127,43,29,9,2026-01-02T08:43:09Z
2026,401810098,2025-11-18,LAC,PHI,0,108,45,18,12,2026-01-02T08:43:10Z
2026,401810098,2025-11-18,PHI,LAC,1,110,45,26,11,2026-01-02T08:43:10Z
2026,401810099,2025-11-18,NY,MIA,0,113,48,23,9,2026-01-02T08:43:10Z
2026,401810099,2025-11-18,MIA,NY,1,115,40,29,14,2026-01-02T08:43:10Z
2026,401810102,2025-11-18,OKC,NO,0,126,38,30,17,2026-01-02T08:43:11Z
2026,401810102,2025-11-18,NO,OKC,1,109,35,21,12,2026-01-02T08:43:11Z
2026,401810101,2025-11-18,MIN,DAL,1,120,59,27,14,2026-01-02T08:43:11Z
2026,401810100,2025-11-18,CHA,TOR,0,108,48,19,10,2026-01-02T08:43:11Z
2026,401810101,2025-11-18,DAL,MIN,0,96,43,13,9,2026-01-02T08:43:11Z
2026,401810100,2025-11-18,TOR,CHA,1,110,43,25,10,2026-01-02T08:43:11Z
2026,401810105,2025-11-19,BKN,BOS,1,99,39,25,14,2026-01-02T08:43:12Z
2026,401810103,2025-11-18,DEN,CHI,1,127,53,21,14,2026-01-02T08:43:12Z
2026,401810103,2025-11-18,CHI,DEN,0,130,53,31,19,2026-01-02T08:43:12Z
2026,401810104,2025-11-19,GS,ORL,0,113,36,26,13,2026-01-02T08:43:12Z
2026,401810105,2025-11-19,BOS,BKN,0,113,49,25,19,2026-01-02T08:43:12Z
2026,401810104,2025-11-19,ORL,GS,1,121,43,28,8,2026-01-02T08:43:12Z
2026,401810106,2025-11-19,DET,ATL,0,120,39,28,10,2026-01-02T08:43:13Z
2026,401810106,2025-11-19,ATL,DET,1,112,35,31,15,2026-01-02T08:43:13Z
2026,401810107,2025-11-19,MEM,SA,0,101,59,30,12,2026-01-02T08:43:13Z
2026,401810107,2025-11-19,SA,MEM,1,111,38,23,16,2026-01-02T08:43:13Z
2026,401810109,2025-11-19,PHX,POR,0,127,46,24,14,2026-01-02T08:43:14Z
2026,401810108,2025-11-19,UTAH,LAL,0,126,33,33,13,2026-01-02T08:43:14Z
2026,401810108,2025-11-19,LAL,UTAH,1,140,41,31,11,2026-01-02T08:43:14Z
2026,401810109,2025-11-19,POR,PHX,1,110,43,24,10,2026-01-02T08:43:14Z
2026,401810111,2025-11-20,CHA,IND,0,118,48,28,13,2026-01-02T08:43:15Z
2026,401810111,2025-11-20,IND,CHA,1,127,43,32,16,2026-01-02T08:43:15Z
2026,401810110,2025-11-20,CLE,HOU,1,104,39,20,12,2026-01-02T08:43:15Z
2026,401810110,2025-11-20,HOU,CLE,0,114,51,23,9,2026-01-02T08:43:15Z
2026,401810112,2025-11-20,GS,MIA,0,96,62,24,13,2026-01-02T08:43:16Z
2026,401810112,2025-11-20,MIA,GS,1,110,52,30,13,2026-01-02T08:43:16Z
2026,401810113,2025-11-20,TOR,PHI,0,121,31,33,11,2026-01-02T08:43:16Z
2026,401810113,2025-11-20,PHI,TOR,1,112,41,24,14,2026-01-02T08:43:16Z
2026,401810114,2025-11-20,WSH,MIN,0,109,43,25,14,2026-01-02T08:43:17Z
2026,401810114,2025-11-20,MIN,WSH,1,120,50,28,13,2026-01-02T08:43:17Z
2026,401810115,2025-11-20,DEN,NO,0,125,41,35,11,2026-01-02T08:43:17Z
2026,401810115,2025-11-20,NO,DEN,1,118,44,25,7,2026-01-02T08:43:17Z
2026,401810116,2025-11-20,SAC,OKC,0,99,45,21,8,2026-01-02T08:43:18Z
2026,401810116,2025-11-20,OKC,SAC,1,113,45,22,10,2026-01-02T08:43:18Z
2026,401810117,2025-11-20,NY,DAL,0,113,49,27,12,2026-01-02T08:43:18Z
2026,401810117,2025-11-20,DAL,NY,1,111,50,23,16,2026-01-02T08:43:18Z
2026,401810119,2025-11-21,ORL,LAC,1,129,51,32,18,2026-01-02T08:43:19Z
2026,401810119,2025-11-21,LAC,ORL,0,101,43,20,14,2026-01-02T08:43:19Z
2026,401810118,2025-11-20,CHI,POR,0,122,38,36,21,2026-01-02T08:43:19Z
2026,401810118,2025-11-20,POR,CHI,1,121,64,27,12,2026-01-02T08:43:19Z
2026,401810120,2025-11-21,SAC,MEM,0,96,32,24,11,2026-01-02T08:43:20Z
2026,401810120,2025-11-21,MEM,SAC,1,137,49,42,17,2026-01-02T08:43:20Z
2026,401810121,2025-11-21,PHI,MIL,0,123,52,30,18,2026-01-02T08:43:20Z
2026,401810121,2025-11-21,MIL,PHI,1,114,42,30,14,2026-01-02T08:43:20Z
2026,401810122,2025-11-21,ATL,SA,0,126,39,30,20,2026-01-02T08:43:20Z
2026,401810122,2025-11-21,SA,ATL,1,135,43,34,17,2026-01-02T08:43:20Z
2026,401810124,2025-11-22,ORL,NY,1,133,36,28,13,2026-01-02T08:43:21Z
2026,401810123,2025-11-22,LAC,CHA,0,131,41,30,19,2026-01-02T08:43:21Z
2026,401810123,2025-11-22,CHA,LAC,1,116,38,24,11,2026-01-02T08:43:21Z
2026,401810124,2025-11-22,NY,ORL,0,121,36,28,13,2026-01-02T08:43:21Z
2026,401810126,2025-11-23,WSH,CHI,0,120,55,33,16,2026-01-02T08:43:22Z
2026,401810126,2025-11-23,CHI,WSH,1,121,54,26,12,2026-01-02T08:43:22Z
2026,401810125,2025-11-23,ATL,NO,0,115,42,28,17,2026-01-02T08:43:22Z
2026,401810125,2025-11-23,NO,ATL,1,98,48,21,8,2026-01-02T08:43:22Z
2026,401810127,2025-11-23,DET,MIL,0,129,32,31,16,2026-01-02T08:43:23Z
2026,401810127,2025-11-23,MIL,DET,1,116,35,29,20,2026-01-02T08:43:23Z
2026,401810128,2025-11-23,MEM,DAL,0,102,61,26,8,2026-01-02T08:43:23Z
2026,401810128,2025-11-23,DAL,MEM,1,96,41,19,12,2026-01-02T08:43:23Z
2026,401810129,2025-11-23,SAC,DEN,0,128,37,32,10,2026-01-02T08:43:24Z
2026,401810129,2025-11-23,DEN,SAC,1,123,38,28,14,2026-01-02T08:43:24Z
2026,401810130,2025-11-23,MIA,PHI,0,127,58,32,11,2026-01-02T08:43:24Z
2026,401810130,2025-11-23,PHI,MIA,1,117,47,28,14,2026-01-02T08:43:24Z
2026,401810131,2025-11-23,CHA,ATL,0,110,43,26,14,2026-01-02T08:43:25Z
2026,401810131,2025-11-23,ATL,CHA,1,113,37,32,11,2026-01-02T08:43:25Z
2026,401810132,2025-11-23,ORL,BOS,0,129,44,33,16,2026-01-02T08:43:25Z
2026,401810132,2025-11-23,BOS,ORL,1,138,37,29,15,2026-01-02T08:43:25Z
2026,401810134,2025-11-23,TOR,BKN,1,119,32,30,15,2026-01-02T08:43:26Z
2026,401810134,2025-11-23,BKN,TOR,0,109,40,23,12,2026-01-02T08:43:26Z
2026,401810133,2025-11-23,LAC,CLE,0,105,40,23,8,2026-01-02T08:43:26Z
2026,401810133,2025-11-23,CLE,LAC,1,120,41,28,17,2026-01-02T08:43:26Z
2026,401810135,2025-11-24,POR,OKC,0,95,45,18,12,2026-01-02T08:43:27Z
2026,401810135,2025-11-24,OKC,POR,1,122,49,33,15,2026-01-02T08:43:27Z
2026,401810136,2025-11-24,SA,PHX,0,102,50,17,10,2026-01-02T08:43:27Z
2026,401810136,2025-11-24,PHX,SA,1,111,43,27,14,2026-01-02T08:43:27Z
2026,401810137,2025-11-24,LAL,UTAH,0,108,45,23,10,2026-01-02T08:43:27Z
2026,401810137,2025-11-24,UTAH,LAL,1,106,45,27,13,2026-01-02T08:43:27Z
2026,401810139,2025-11-25,TOR,CLE,1,110,51,28,10,2026-01-02T08:43:28Z
2026,401810139,2025-11-25,CLE,TOR,0,99,37,27,14,2026-01-02T08:43:28Z
2026,401810138,2025-11-25,DET,IND,0,122,45,24,9,2026-01-02T08:43:28Z
2026,401810138,2025-11-25,IND,DET,1,117,30,22,13,2026-01-02T08:43:28Z
2026,401810141,2025-11-25,MIA,DAL,1,106,53,22,5,2026-01-02T08:43:29Z
2026,401810140,2025-11-25,NY,BKN,0,113,43,28,12,2026-01-02T08:43:29Z
2026,401810140,2025-11-25,BKN,NY,1,100,44,19,14,2026-01-02T08:43:29Z
2026,401810141,2025-11-25,DAL,MIA,0,102,50,22,12,2026-01-02T08:43:29Z
2026,401810143,2025-11-25,MIL,POR,1,103,39,22,13,2026-01-02T08:43:30Z
2026,401810143,2025-11-25,POR,MIL,0,115,48,24,18,2026-01-02T08:43:30Z
2026,401810142,2025-11-25,DEN,MEM,0,125,46,32,22,2026-01-02T08:43:30Z
2026,401810142,2025-11-25,MEM,DEN,1,115,40,33,16,2026-01-02T08:43:30Z
2026,401810144,2025-11-25,CHI,NO,0,130,33,29,20,2026-01-02T08:43:31Z
2026,401810144,2025-11-25,NO,CHI,1,143,55,28,13,2026-01-02T08:43:31Z
2026,401810145,2025-11-25,HOU,PHX,0,114,41,26,13,2026-01-02T08:43:31Z
2026,401810145,2025-11-25,PHX,HOU,1,92,39,11,13,2026-01-02T08:43:31Z
2026,401810146,2025-11-25,UTAH,GS,0,117,47,32,11,2026-01-02T08:43:31Z
2026,401810146,2025-11-25,GS,UTAH,1,134,50,34,19,2026-01-02T08:43:31Z
2026,401810147,2025-11-25,MIN,SAC,0,112,55,21,13,2026-01-02T08:43:32Z
2026,401810147,2025-11-25,SAC,MIN,1,117,49,27,7,2026-01-02T08:43:32Z
2026,401810148,2025-11-29,BOS,MIN,0,115,43,24,16,2026-01-02T08:43:32Z
2026,401810148,2025-11-29,MIN,BOS,1,119,37,31,21,2026-01-02T08:43:32Z
2026,401810151,2025-11-30,DET,MIA,0,138,43,29,11,2026-01-02T08:43:33Z
2026,401810151,2025-11-30,MIA,DET,1,135,38,27,14,2026-01-02T08:43:33Z
2026,401810150,2025-11-30,IND,CHI,1,103,44,24,13,2026-01-02T08:43:33Z
2026,401810150,2025-11-30,CHI,IND,0,101,45,24,14,2026-01-02T08:43:33Z
2026,401810149,2025-11-29,CHA,TOR,1,118,39,24,10,2026-01-02T08:43:33Z
